index;academic year;school year;admission rate;school
5517;2023/2024;1;98.14814814814815;336
5518;2023/2024;2;100.0;336
5519;2023/2024;3;98.50746268656717;336
5520;2023/2024;4;100.0;336
5521;2023/2024;5;100.0;336
5522;2024/2025;1;100.0;336
5523;2024/2025;2;98.14814814814815;336
5524;2024/2025;3;100.0;336
5525;2024/2025;4;100.0;336
5526;2024/2025;5;98.07692307692307;336
5527;2022/2023;1;100.0;338
5528;2022/2023;2;100.0;338
5529;2022/2023;3;100.0;338
5530;2022/2023;4;100.0;338
5531;2022/2023;5;100.0;338
5532;2023/2024;1;97.36842105263158;338
5533;2023/2024;2;100.0;338
5534;2023/2024;3;100.0;338
5535;2023/2024;4;100.0;338
5536;2023/2024;5;100.0;338
5537;2024/2025;1;100.0;338
5538;2024/2025;2;100.0;338
5539;2024/2025;3;100.0;338
5540;2024/2025;4;100.0;338
5541;2024/2025;5;100.0;338
5542;2022/2023;1;100.0;409
5543;2022/2023;2;100.0;409
5544;2022/2023;3;100.0;409
5545;2022/2023;4;100.0;409
5546;2022/2023;5;100.0;409
5547;2023/2024;1;100.0;409
5548;2023/2024;2;100.0;409
5549;2023/2024;3;100.0;409
5550;2023/2024;4;100.0;409
5551;2023/2024;5;100.0;409
5552;2024/2025;1;100.0;409
5553;2024/2025;2;100.0;409
5554;2024/2025;3;100.0;409
5555;2024/2025;4;100.0;409
5556;2024/2025;5;100.0;409
5557;2022/2023;1;98.36065573770492;339
5558;2022/2023;2;99.375;339
5559;2022/2023;3;100.0;339
5560;2023/2024;1;98.02631578947368;339
5561;2023/2024;2;99.16666666666667;339
5562;2023/2024;3;99.38271604938271;339
5563;2024/2025;1;98.70967741935483;339
5564;2024/2025;2;99.32885906040269;339
5565;2024/2025;3;97.45762711864407;339
5566;2022/2023;1;100.0;410
5567;2022/2023;2;100.0;410
5568;2022/2023;3;100.0;410
5569;2022/2023;4;100.0;410
5570;2022/2023;5;100.0;410
5571;2023/2024;1;100.0;410
5572;2023/2024;2;100.0;410
5573;2023/2024;3;100.0;410
5574;2023/2024;4;100.0;410
5575;2023/2024;5;100.0;410
5576;2024/2025;1;100.0;410
5577;2024/2025;2;100.0;410
5578;2024/2025;3;100.0;410
5579;2024/2025;4;100.0;410
5580;2024/2025;5;100.0;410
5581;2022/2023;1;100.0;411
5582;2022/2023;2;100.0;411
5583;2022/2023;3;100.0;411
5584;2022/2023;4;100.0;411
5585;2022/2023;5;100.0;411
5586;2023/2024;1;100.0;411
5587;2023/2024;2;100.0;411
5588;2023/2024;3;100.0;411
5589;2023/2024;4;100.0;411
5590;2023/2024;5;100.0;411
5591;2024/2025;1;100.0;411
5592;2024/2025;2;100.0;411
5593;2024/2025;3;100.0;411
5594;2024/2025;4;100.0;411
5595;2024/2025;5;100.0;411
5596;2022/2023;1;100.0;413
5597;2022/2023;2;100.0;413
5598;2022/2023;3;100.0;413
5599;2022/2023;4;100.0;413
5600;2022/2023;5;100.0;413
5601;2023/2024;1;100.0;413
5602;2023/2024;2;100.0;413
5603;2023/2024;3;100.0;413
5604;2023/2024;4;100.0;413
5605;2023/2024;5;100.0;413
5606;2024/2025;1;100.0;413
5607;2024/2025;2;100.0;413
5608;2024/2025;3;100.0;413
5609;2024/2025;4;100.0;413
5610;2024/2025;5;100.0;413
5611;2022/2023;1;100.0;412
5612;2022/2023;2;100.0;412
5613;2022/2023;3;100.0;412
5614;2022/2023;4;100.0;412
5615;2022/2023;5;100.0;412
5616;2023/2024;1;100.0;412
5617;2023/2024;2;100.0;412
5618;2023/2024;3;100.0;412
5619;2023/2024;4;100.0;412
5620;2023/2024;5;100.0;412
5621;2024/2025;1;100.0;412
5622;2024/2025;2;100.0;412
5623;2024/2025;3;100.0;412
5624;2024/2025;4;100.0;412
5625;2024/2025;5;100.0;412
5626;2022/2023;1;100.0;415
5627;2022/2023;2;100.0;415
5628;2022/2023;3;100.0;415
5629;2022/2023;4;100.0;415
5630;2022/2023;5;100.0;415
5631;2023/2024;1;100.0;415
5632;2023/2024;2;100.0;415
5633;2023/2024;3;100.0;415
5634;2023/2024;4;100.0;415
5635;2023/2024;5;100.0;415
5636;2024/2025;1;100.0;415
5637;2024/2025;2;100.0;415
5638;2024/2025;3;100.0;415
5639;2024/2025;4;100.0;415
5640;2024/2025;5;100.0;415
5641;2022/2023;1;100.0;416
5642;2022/2023;2;97.87234042553192;416
5643;2022/2023;3;100.0;416
5644;2023/2024;1;100.0;416
5645;2023/2024;2;98.0392156862745;416
5646;2023/2024;3;100.0;416
5647;2024/2025;1;100.0;416
5648;2024/2025;2;100.0;416
5649;2024/2025;3;100.0;416
5650;2022/2023;1;100.0;414
5651;2022/2023;2;100.0;414
5652;2022/2023;3;100.0;414
5653;2022/2023;4;100.0;414
5654;2022/2023;5;100.0;414
5655;2023/2024;1;100.0;414
5656;2023/2024;2;100.0;414
5657;2023/2024;3;100.0;414
5658;2023/2024;4;100.0;414
5659;2023/2024;5;100.0;414
5660;2024/2025;1;100.0;414
5661;2024/2025;2;100.0;414
5662;2024/2025;3;100.0;414
5663;2024/2025;4;100.0;414
5664;2024/2025;5;100.0;414
5665;2022/2023;1;100.0;417
5666;2022/2023;2;100.0;417
5667;2022/2023;3;100.0;417
5668;2023/2024;1;100.0;417
5669;2023/2024;2;100.0;417
5670;2023/2024;3;100.0;417
5671;2024/2025;1;100.0;417
5672;2024/2025;2;100.0;417
5673;2024/2025;3;100.0;417
5674;2022/2023;1;97.14285714285714;418
5675;2022/2023;2;100.0;418
5676;2022/2023;3;100.0;418
5677;2023/2024;1;100.0;418
5678;2023/2024;2;100.0;418
5679;2023/2024;3;100.0;418
5680;2024/2025;1;100.0;418
5681;2024/2025;2;100.0;418
5682;2024/2025;3;100.0;418
5683;2022/2023;1;100.0;333
5684;2022/2023;2;100.0;333
5685;2022/2023;3;100.0;333
5686;2022/2023;4;100.0;333
5687;2022/2023;5;100.0;333
5688;2023/2024;1;100.0;333
5689;2023/2024;2;100.0;333
5690;2023/2024;3;100.0;333
5691;2023/2024;4;100.0;333
5692;2023/2024;5;100.0;333
5693;2024/2025;1;100.0;333
5694;2024/2025;2;100.0;333
5695;2024/2025;3;100.0;333
5696;2024/2025;4;100.0;333
5697;2024/2025;5;100.0;333
5698;2022/2023;1;100.0;332
5699;2022/2023;2;100.0;332
5700;2022/2023;3;100.0;332
5701;2022/2023;4;100.0;332
5702;2022/2023;5;100.0;332
5703;2023/2024;1;100.0;332
5704;2023/2024;2;100.0;332
5705;2023/2024;3;100.0;332
5706;2023/2024;4;100.0;332
5707;2023/2024;5;100.0;332
5708;2024/2025;1;100.0;332
5709;2024/2025;2;100.0;332
5710;2024/2025;3;100.0;332
5711;2024/2025;4;100.0;332
5712;2024/2025;5;100.0;332
5713;2022/2023;1;97.5609756097561;331
5714;2022/2023;2;100.0;331
5715;2022/2023;3;97.36842105263158;331
5716;2022/2023;4;100.0;331
5717;2022/2023;5;100.0;331
5718;2023/2024;1;100.0;331
5719;2023/2024;2;100.0;331
5720;2023/2024;3;100.0;331
5721;2023/2024;4;100.0;331
5722;2023/2024;5;100.0;331
5723;2024/2025;1;100.0;331
5724;2024/2025;2;100.0;331
5725;2024/2025;3;100.0;331
5726;2024/2025;4;100.0;331
5727;2024/2025;5;100.0;331
5728;2022/2023;1;0.0;33
5729;2022/2023;2;0.0;33
5730;2022/2023;3;0.0;33
5731;2022/2023;4;0.0;33
5732;2022/2023;5;0.0;33
5733;2023/2024;1;0.0;33
5734;2023/2024;2;0.0;33
5735;2023/2024;3;0.0;33
5736;2023/2024;4;0.0;33
5737;2023/2024;5;0.0;33
5738;2024/2025;1;0.0;33
5739;2024/2025;2;0.0;33
5740;2024/2025;3;0.0;33
5741;2024/2025;4;0.0;33
5742;2024/2025;5;94.44444444444444;33
5743;2022/2023;1;100.0;334
5744;2022/2023;2;95.23809523809523;334
5745;2022/2023;3;100.0;334
5746;2023/2024;1;100.0;334
5747;2023/2024;2;94.11764705882352;334
5748;2023/2024;3;100.0;334
5749;2024/2025;1;100.0;334
5750;2024/2025;2;100.0;334
5751;2024/2025;3;100.0;334
5752;2022/2023;1;98.11320754716981;335
5753;2022/2023;2;100.0;335
5754;2022/2023;3;98.07692307692307;335
5755;2023/2024;1;98.11320754716981;335
5756;2023/2024;2;100.0;335
5757;2023/2024;3;100.0;335
5758;2024/2025;1;100.0;335
5759;2024/2025;2;100.0;335
5760;2024/2025;3;100.0;335
5761;2022/2023;1;85.71428571428571;34
5762;2022/2023;2;78.18181818181819;34
5763;2022/2023;3;95.23809523809523;34
5764;2022/2023;4;100.0;34
5765;2023/2024;1;75.60975609756098;34
5766;2023/2024;2;86.36363636363636;34
5767;2023/2024;3;80.76923076923077;34
5768;2023/2024;4;100.0;34
5769;2024/2025;1;83.78378378378379;34
5770;2024/2025;2;78.94736842105263;34
5771;2024/2025;3;73.17073170731707;34
5772;2024/2025;4;93.33333333333333;34
5773;2022/2023;1;100.0;740
5774;2022/2023;2;100.0;740
5775;2022/2023;3;90.9090909090909;740
5776;2022/2023;4;100.0;740
5777;2022/2023;5;100.0;740
5778;2023/2024;1;95.45454545454545;740
5779;2023/2024;2;90.9090909090909;740
5780;2023/2024;3;78.26086956521739;740
5781;2023/2024;4;95.0;740
5782;2023/2024;5;100.0;740
5783;2024/2025;1;100.0;740
5784;2024/2025;2;82.6086956521739;740
5785;2024/2025;3;91.66666666666666;740
5786;2024/2025;4;100.0;740
5787;2024/2025;5;100.0;740
5788;2022/2023;1;100.0;741
5789;2022/2023;2;80.0;741
5790;2022/2023;3;95.83333333333334;741
5791;2022/2023;4;100.0;741
5792;2022/2023;5;100.0;741
5793;2023/2024;1;95.45454545454545;741
5794;2023/2024;2;100.0;741
5795;2023/2024;3;100.0;741
5796;2023/2024;4;95.83333333333334;741
5797;2023/2024;5;97.43589743589743;741
5798;2024/2025;1;100.0;741
5799;2024/2025;2;94.73684210526315;741
5800;2024/2025;3;100.0;741
5801;2024/2025;4;100.0;741
5802;2024/2025;5;97.5;741
5803;2022/2023;1;100.0;743
5804;2022/2023;2;100.0;743
5805;2022/2023;3;100.0;743
5806;2022/2023;4;100.0;743
5807;2023/2024;1;95.83333333333334;743
5808;2023/2024;2;100.0;743
5809;2023/2024;3;100.0;743
5810;2023/2024;4;94.73684210526315;743
5811;2024/2025;1;95.83333333333334;743
5812;2024/2025;2;95.23809523809523;743
5813;2024/2025;3;100.0;743
5814;2024/2025;4;95.23809523809523;743
5815;2022/2023;1;100.0;742
5816;2022/2023;2;100.0;742
5817;2022/2023;3;91.30434782608695;742
5818;2022/2023;4;100.0;742
5819;2022/2023;5;100.0;742
5820;2023/2024;1;100.0;742
5821;2023/2024;2;100.0;742
5822;2023/2024;3;91.66666666666666;742
5823;2023/2024;4;95.23809523809523;742
5824;2023/2024;5;95.23809523809523;742
5825;2024/2025;1;100.0;742
5826;2024/2025;2;86.36363636363636;742
5827;2024/2025;3;87.5;742
5828;2024/2025;4;95.83333333333334;742
5829;2024/2025;5;100.0;742
5830;2022/2023;1;98.07692307692307;320
5831;2022/2023;2;100.0;320
5832;2022/2023;3;100.0;320
5833;2022/2023;4;100.0;320
5834;2022/2023;5;100.0;320
5835;2023/2024;1;100.0;320
5836;2023/2024;2;100.0;320
5837;2023/2024;3;100.0;320
5838;2023/2024;4;100.0;320
5839;2023/2024;5;100.0;320
5840;2024/2025;1;100.0;320
5841;2024/2025;2;100.0;320
5842;2024/2025;3;100.0;320
5843;2024/2025;4;100.0;320
5844;2024/2025;5;100.0;320
5845;2022/2023;1;0.0;7
5846;2022/2023;2;0.0;7
5847;2022/2023;3;0.0;7
5848;2022/2023;4;0.0;7
5849;2022/2023;5;0.0;7
5850;2023/2024;1;0.0;7
5851;2023/2024;2;0.0;7
5852;2023/2024;3;0.0;7
5853;2023/2024;4;0.0;7
5854;2023/2024;5;0.0;7
5855;2024/2025;1;0.0;7
5856;2024/2025;2;0.0;7
5857;2024/2025;3;0.0;7
5858;2024/2025;4;0.0;7
5859;2024/2025;5;58.333333333333336;7
5860;2022/2023;1;100.0;324
5861;2022/2023;2;100.0;324
5862;2022/2023;3;100.0;324
5863;2022/2023;4;100.0;324
5864;2022/2023;5;100.0;324
5865;2023/2024;1;100.0;324
5866;2023/2024;2;100.0;324
5867;2023/2024;3;100.0;324
5868;2023/2024;4;100.0;324
5869;2023/2024;5;100.0;324
5870;2024/2025;1;100.0;324
5871;2024/2025;2;100.0;324
5872;2024/2025;3;100.0;324
5873;2024/2025;4;100.0;324
5874;2024/2025;5;100.0;324
5875;2022/2023;1;100.0;321
5876;2022/2023;2;100.0;321
5877;2022/2023;3;100.0;321
5878;2022/2023;4;100.0;321
5879;2022/2023;5;100.0;321
5880;2023/2024;1;100.0;321
5881;2023/2024;2;100.0;321
5882;2023/2024;3;100.0;321
5883;2023/2024;4;100.0;321
5884;2023/2024;5;100.0;321
5885;2024/2025;1;100.0;321
5886;2024/2025;2;100.0;321
5887;2024/2025;3;100.0;321
5888;2024/2025;4;100.0;321
5889;2024/2025;5;100.0;321
5890;2022/2023;1;96.55172413793103;325
5891;2022/2023;2;97.5609756097561;325
5892;2022/2023;3;99.21875;325
5893;2023/2024;1;95.09803921568627;325
5894;2023/2024;2;100.0;325
5895;2023/2024;3;100.0;325
5896;2024/2025;1;99.01960784313727;325
5897;2024/2025;2;98.01980198019803;325
5898;2024/2025;3;100.0;325
5899;2022/2023;1;100.0;322
5900;2022/2023;2;100.0;322
5901;2022/2023;3;100.0;322
5902;2022/2023;4;100.0;322
5903;2022/2023;5;100.0;322
5904;2023/2024;1;100.0;322
5905;2023/2024;2;100.0;322
5906;2023/2024;3;100.0;322
5907;2023/2024;4;100.0;322
5908;2023/2024;5;100.0;322
5909;2024/2025;1;100.0;322
5910;2024/2025;2;100.0;322
5911;2024/2025;3;100.0;322
5912;2024/2025;4;100.0;322
5913;2024/2025;5;100.0;322
5914;2022/2023;1;70.83333333333334;8
5915;2022/2023;2;80.85106382978722;8
5916;2022/2023;3;78.26086956521739;8
5917;2022/2023;4;88.88888888888889;8
5918;2023/2024;1;80.64516129032258;8
5919;2023/2024;2;77.27272727272727;8
5920;2023/2024;3;71.42857142857143;8
5921;2023/2024;4;95.0;8
5922;2024/2025;1;71.15384615384616;8
5923;2024/2025;2;87.3015873015873;8
5924;2024/2025;3;72.5;8
5925;2024/2025;4;83.33333333333334;8
5926;2022/2023;1;100.0;323
5927;2022/2023;2;100.0;323
5928;2022/2023;3;100.0;323
5929;2022/2023;4;100.0;323
5930;2022/2023;5;100.0;323
5931;2023/2024;1;100.0;323
5932;2023/2024;2;100.0;323
5933;2023/2024;3;100.0;323
5934;2023/2024;4;100.0;323
5935;2023/2024;5;100.0;323
5936;2024/2025;1;100.0;323
5937;2024/2025;2;100.0;323
5938;2024/2025;3;100.0;323
5939;2024/2025;4;100.0;323
5940;2024/2025;5;100.0;323
5941;2022/2023;1;78.2258064516129;536
5942;2022/2023;2;93.6842105263158;536
5943;2022/2023;3;88.50574712643679;536
5944;2022/2023;4;95.3125;536
5945;2022/2023;5;98.29545454545455;536
5946;2023/2024;1;86.70212765957447;536
5947;2023/2024;2;90.72164948453609;536
5948;2023/2024;3;87.5;536
5949;2023/2024;4;91.19496855345912;536
5950;2023/2024;5;97.2972972972973;536
5951;2024/2025;1;89.55223880597015;536
5952;2024/2025;2;95.625;536
5953;2024/2025;3;81.46067415730337;536
5954;2024/2025;4;93.86503067484662;536
5955;2024/2025;5;95.27027027027027;536
5956;2022/2023;1;0.0;537
5957;2022/2023;2;0.0;537
5958;2022/2023;3;0.0;537
5959;2022/2023;4;60.86956521739131;537
5960;2022/2023;5;61.111111111111114;537
5961;2023/2024;1;0.0;537
5962;2023/2024;2;0.0;537
5963;2023/2024;3;0.0;537
5964;2023/2024;4;75.0;537
5965;2023/2024;5;62.5;537
5966;2024/2025;1;0.0;537
5967;2024/2025;2;0.0;537
5968;2024/2025;3;23.076923076923077;537
5969;2024/2025;4;15.384615384615385;537
5970;2024/2025;5;50.0;537
5971;2022/2023;1;92.15686274509804;565
5972;2022/2023;2;93.18181818181817;565
5973;2022/2023;3;88.88888888888889;565
5974;2022/2023;4;94.23076923076923;565
5975;2022/2023;5;97.77777777777777;565
5976;2023/2024;1;98.07692307692307;565
5977;2023/2024;2;93.75;565
5978;2023/2024;3;91.83673469387756;565
5979;2023/2024;4;98.33333333333333;565
5980;2023/2024;5;100.0;565
5981;2024/2025;1;94.23076923076923;565
5982;2024/2025;2;100.0;565
5983;2024/2025;3;100.0;565
5984;2024/2025;4;100.0;565
5985;2024/2025;5;96.49122807017544;565
5986;2022/2023;1;89.65517241379311;564
5987;2022/2023;2;94.73684210526315;564
5988;2022/2023;3;94.52054794520548;564
5989;2022/2023;4;96.51162790697676;564
5990;2022/2023;5;100.0;564
5991;2023/2024;1;90.54054054054053;564
5992;2023/2024;2;97.46835443037975;564
5993;2023/2024;3;100.0;564
5994;2023/2024;4;95.83333333333334;564
5995;2023/2024;5;100.0;564
5996;2024/2025;1;92.22222222222223;564
5997;2024/2025;2;88.57142857142857;564
5998;2024/2025;3;96.20253164556962;564
5999;2024/2025;4;98.66666666666667;564
6000;2024/2025;5;98.52941176470588;564
6001;2022/2023;1;100.0;576
6002;2022/2023;2;100.0;576
6003;2022/2023;3;91.66666666666666;576
6004;2022/2023;4;100.0;576
6005;2023/2024;1;97.61904761904762;576
6006;2023/2024;2;97.36842105263158;576
6007;2023/2024;3;96.96969696969697;576
6008;2023/2024;4;95.83333333333334;576
6009;2024/2025;1;100.0;576
6010;2024/2025;2;95.1219512195122;576
6011;2024/2025;3;94.44444444444444;576
6012;2024/2025;4;100.0;576
6013;2022/2023;1;0.0;575
6014;2022/2023;2;0.0;575
6015;2022/2023;3;0.0;575
6016;2022/2023;4;0.0;575
6017;2022/2023;5;0.0;575
6018;2023/2024;1;0.0;575
6019;2023/2024;2;0.0;575
6020;2023/2024;3;0.0;575
6021;2023/2024;4;0.0;575
6022;2023/2024;5;0.0;575
6023;2024/2025;1;0.0;575
6024;2024/2025;2;0.0;575
6025;2024/2025;3;0.0;575
6026;2024/2025;4;0.0;575
6027;2024/2025;5;97.14285714285714;575
6028;2022/2023;1;89.0909090909091;577
6029;2022/2023;2;92.80000000000001;577
6030;2022/2023;3;89.76377952755905;577
6031;2022/2023;4;89.0;577
6032;2023/2024;1;83.16831683168317;577
6033;2023/2024;2;80.99173553719008;577
6034;2023/2024;3;90.76923076923077;577
6035;2023/2024;4;88.88888888888889;577
6036;2024/2025;1;87.73584905660378;577
6037;2024/2025;2;87.82608695652175;577
6038;2024/2025;3;93.10344827586206;577
6039;2024/2025;4;82.0;577
6040;2022/2023;1;0.0;578
6041;2022/2023;2;58.333333333333336;578
6042;2022/2023;3;70.0;578
6043;2023/2024;1;0.0;578
6044;2023/2024;2;15.789473684210526;578
6045;2023/2024;3;68.75;578
6046;2024/2025;1;0.0;578
6047;2024/2025;2;35.714285714285715;578
6048;2024/2025;3;50.0;578
6049;2022/2023;1;96.07843137254902;350
6050;2022/2023;2;98.46153846153847;350
6051;2022/2023;3;100.0;350
6052;2022/2023;4;98.4375;350
6053;2022/2023;5;100.0;350
6054;2023/2024;1;97.87234042553192;350
6055;2023/2024;2;100.0;350
6056;2023/2024;3;100.0;350
6057;2023/2024;4;100.0;350
6058;2023/2024;5;100.0;350
6059;2024/2025;1;100.0;350
6060;2024/2025;2;100.0;350
6061;2024/2025;3;100.0;350
6062;2024/2025;4;100.0;350
6063;2024/2025;5;98.48484848484848;350
6064;2022/2023;1;93.33333333333333;349
6065;2022/2023;2;100.0;349
6066;2022/2023;3;100.0;349
6067;2022/2023;4;100.0;349
6068;2022/2023;5;100.0;349
6069;2023/2024;1;100.0;349
6070;2023/2024;2;100.0;349
6071;2023/2024;3;100.0;349
6072;2023/2024;4;100.0;349
6073;2023/2024;5;100.0;349
6074;2024/2025;1;100.0;349
6075;2024/2025;2;100.0;349
6076;2024/2025;3;100.0;349
6077;2024/2025;4;100.0;349
6078;2024/2025;5;100.0;349
6079;2022/2023;1;100.0;351
6080;2022/2023;2;99.0909090909091;351
6081;2022/2023;3;99.09909909909909;351
6082;2023/2024;1;100.0;351
6083;2023/2024;2;99.12280701754386;351
6084;2023/2024;3;100.0;351
6085;2024/2025;1;98.1651376146789;351
6086;2024/2025;2;99.13793103448276;351
6087;2024/2025;3;100.0;351
6088;2022/2023;1;100.0;303
6089;2022/2023;2;100.0;303
6090;2022/2023;3;98.30508474576271;303
6091;2022/2023;4;100.0;303
6092;2022/2023;5;98.38709677419355;303
6093;2023/2024;1;100.0;303
6094;2023/2024;2;100.0;303
6095;2023/2024;3;100.0;303
6096;2023/2024;4;100.0;303
6097;2023/2024;5;100.0;303
6098;2024/2025;1;100.0;303
6099;2024/2025;2;100.0;303
6100;2024/2025;3;100.0;303
6101;2024/2025;4;100.0;303
6102;2024/2025;5;100.0;303
6103;2022/2023;1;100.0;305
6104;2022/2023;2;100.0;305
6105;2022/2023;3;100.0;305
6106;2022/2023;4;100.0;305
6107;2022/2023;5;93.75;305
6108;2023/2024;1;100.0;305
6109;2023/2024;2;100.0;305
6110;2023/2024;3;100.0;305
6111;2023/2024;4;100.0;305
6112;2023/2024;5;100.0;305
6113;2024/2025;1;100.0;305
6114;2024/2025;2;100.0;305
6115;2024/2025;3;100.0;305
6116;2024/2025;4;100.0;305
6117;2024/2025;5;100.0;305
6118;2022/2023;1;93.04347826086956;307
6119;2022/2023;2;99.16666666666667;307
6120;2022/2023;3;99.14529914529915;307
6121;2023/2024;1;97.82608695652173;307
6122;2023/2024;2;99.09909909909909;307
6123;2023/2024;3;99.16666666666667;307
6124;2024/2025;1;99.12280701754386;307
6125;2024/2025;2;100.0;307
6126;2024/2025;3;99.09909909909909;307
6127;2022/2023;1;100.0;304
6128;2022/2023;2;100.0;304
6129;2022/2023;3;100.0;304
6130;2022/2023;4;100.0;304
6131;2022/2023;5;100.0;304
6132;2023/2024;1;100.0;304
6133;2023/2024;2;100.0;304
6134;2023/2024;3;100.0;304
6135;2023/2024;4;100.0;304
6136;2023/2024;5;100.0;304
6137;2024/2025;1;100.0;304
6138;2024/2025;2;100.0;304
6139;2024/2025;3;100.0;304
6140;2024/2025;4;100.0;304
6141;2024/2025;5;100.0;304
6142;2022/2023;1;0.0;446
6143;2022/2023;2;37.5;446
6144;2022/2023;3;71.42857142857143;446
6145;2023/2024;1;0.0;446
6146;2023/2024;2;54.54545454545454;446
6147;2023/2024;3;64.70588235294117;446
6148;2024/2025;1;0.0;446
6149;2024/2025;2;42.857142857142854;446
6150;2024/2025;3;86.36363636363636;446
6151;2022/2023;1;100.0;306
6152;2022/2023;2;100.0;306
6153;2022/2023;3;100.0;306
6154;2022/2023;4;100.0;306
6155;2022/2023;5;100.0;306
6156;2023/2024;1;100.0;306
6157;2023/2024;2;100.0;306
6158;2023/2024;3;100.0;306
6159;2023/2024;4;100.0;306
6160;2023/2024;5;100.0;306
6161;2024/2025;1;100.0;306
6162;2024/2025;2;100.0;306
6163;2024/2025;3;100.0;306
6164;2024/2025;4;100.0;306
6165;2024/2025;5;100.0;306
6166;2022/2023;1;56.25;444
6167;2022/2023;2;73.33333333333333;444
6168;2022/2023;3;0.0;444
6169;2023/2024;1;72.22222222222221;444
6170;2023/2024;2;58.82352941176471;444
6171;2023/2024;3;88.23529411764706;444
6172;2024/2025;1;0.0;444
6173;2024/2025;2;100.0;444
6174;2024/2025;3;100.0;444
6175;2022/2023;1;0.0;443
6176;2022/2023;2;0.0;443
6177;2022/2023;3;0.0;443
6178;2022/2023;4;0.0;443
6179;2022/2023;5;0.0;443
6180;2023/2024;1;0.0;443
6181;2023/2024;2;0.0;443
6182;2023/2024;3;0.0;443
6183;2023/2024;4;0.0;443
6184;2023/2024;5;0.0;443
6185;2024/2025;1;0.0;443
6186;2024/2025;2;0.0;443
6187;2024/2025;3;0.0;443
6188;2024/2025;4;0.0;443
6189;2024/2025;5;100.0;443
6190;2022/2023;1;45.33333333333333;445
6191;2022/2023;2;53.57142857142857;445
6192;2022/2023;3;82.25806451612904;445
6193;2022/2023;4;90.625;445
6194;2023/2024;1;48.78048780487805;445
6195;2023/2024;2;85.1063829787234;445
6196;2023/2024;3;65.51724137931035;445
6197;2023/2024;4;87.09677419354838;445
6198;2024/2025;1;69.79166666666666;445
6199;2024/2025;2;81.03448275862068;445
6200;2024/2025;3;89.13043478260869;445
6201;2024/2025;4;66.66666666666666;445
6202;2022/2023;1;100.0;216
6203;2022/2023;2;100.0;216
6204;2022/2023;3;100.0;216
6205;2022/2023;4;100.0;216
6206;2022/2023;5;100.0;216
6207;2023/2024;1;100.0;216
6208;2023/2024;2;100.0;216
6209;2023/2024;3;100.0;216
6210;2023/2024;4;100.0;216
6211;2023/2024;5;100.0;216
6212;2024/2025;1;100.0;216
6213;2024/2025;2;100.0;216
6214;2024/2025;3;100.0;216
6215;2024/2025;4;100.0;216
6216;2024/2025;5;100.0;216
6217;2022/2023;1;100.0;215
6218;2022/2023;2;100.0;215
6219;2022/2023;3;100.0;215
6220;2022/2023;4;100.0;215
6221;2022/2023;5;100.0;215
6222;2023/2024;1;100.0;215
6223;2023/2024;2;100.0;215
6224;2023/2024;3;100.0;215
6225;2023/2024;4;100.0;215
6226;2023/2024;5;100.0;215
6227;2024/2025;1;100.0;215
6228;2024/2025;2;100.0;215
6229;2024/2025;3;100.0;215
6230;2024/2025;4;100.0;215
6231;2024/2025;5;100.0;215
6232;2022/2023;1;100.0;218
6233;2022/2023;2;100.0;218
6234;2022/2023;3;100.0;218
6235;2022/2023;4;100.0;218
6236;2022/2023;5;100.0;218
6237;2023/2024;1;100.0;218
6238;2023/2024;2;100.0;218
6239;2023/2024;3;100.0;218
6240;2023/2024;4;100.0;218
6241;2023/2024;5;100.0;218
6242;2024/2025;1;100.0;218
6243;2024/2025;2;100.0;218
6244;2024/2025;3;100.0;218
6245;2024/2025;4;100.0;218
6246;2024/2025;5;100.0;218
6247;2022/2023;1;100.0;217
6248;2022/2023;2;100.0;217
6249;2022/2023;3;100.0;217
6250;2022/2023;4;100.0;217
6251;2022/2023;5;100.0;217
6252;2023/2024;1;100.0;217
6253;2023/2024;2;100.0;217
6254;2023/2024;3;100.0;217
6255;2023/2024;4;100.0;217
6256;2023/2024;5;75.0;217
6257;2024/2025;1;100.0;217
6258;2024/2025;2;100.0;217
6259;2024/2025;3;100.0;217
6260;2024/2025;4;100.0;217
6261;2024/2025;5;100.0;217
6262;2022/2023;1;100.0;220
6263;2022/2023;2;100.0;220
6264;2022/2023;3;100.0;220
6265;2022/2023;4;100.0;220
6266;2022/2023;5;100.0;220
