vivoscuola school link;academic year;school year;number of students;number of classes
https://www.vivoscuola.it/content/view/full/29639;2023/2024;2;3;1
https://www.vivoscuola.it/content/view/full/29639;2023/2024;4;4;1
https://www.vivoscuola.it/content/view/full/29639;2023/2024;5;2;1
https://www.vivoscuola.it/content/view/full/29642;2025/2026;1;97;5
https://www.vivoscuola.it/content/view/full/29642;2025/2026;2;106;5
https://www.vivoscuola.it/content/view/full/29642;2025/2026;3;109;5
https://www.vivoscuola.it/content/view/full/29642;2024/2025;1;100;5
https://www.vivoscuola.it/content/view/full/29642;2024/2025;2;113;5
https://www.vivoscuola.it/content/view/full/29642;2024/2025;3;95;5
https://www.vivoscuola.it/content/view/full/29642;2023/2024;1;108;5
https://www.vivoscuola.it/content/view/full/29642;2023/2024;2;100;5
https://www.vivoscuola.it/content/view/full/29642;2023/2024;3;104;5
https://www.vivoscuola.it/content/view/full/30170;2025/2026;0;21;0
https://www.vivoscuola.it/content/view/full/30170;2024/2025;0;28;0
https://www.vivoscuola.it/content/view/full/30170;2023/2024;0;26;0
https://www.vivoscuola.it/content/view/full/29944;2025/2026;0;129;0
https://www.vivoscuola.it/content/view/full/29944;2024/2025;0;125;0
https://www.vivoscuola.it/content/view/full/29944;2023/2024;0;121;0
https://www.vivoscuola.it/content/view/full/29570;2025/2026;1;58;3
https://www.vivoscuola.it/content/view/full/29570;2025/2026;2;90;4
https://www.vivoscuola.it/content/view/full/29570;2025/2026;3;63;3
https://www.vivoscuola.it/content/view/full/29570;2025/2026;4;83;4
https://www.vivoscuola.it/content/view/full/29570;2025/2026;5;83;4
https://www.vivoscuola.it/content/view/full/29570;2024/2025;1;93;4
https://www.vivoscuola.it/content/view/full/29570;2024/2025;2;65;3
https://www.vivoscuola.it/content/view/full/29570;2024/2025;3;87;4
https://www.vivoscuola.it/content/view/full/29570;2024/2025;4;84;4
https://www.vivoscuola.it/content/view/full/29570;2024/2025;5;69;4
https://www.vivoscuola.it/content/view/full/29570;2023/2024;1;69;3
https://www.vivoscuola.it/content/view/full/29570;2023/2024;2;85;4
https://www.vivoscuola.it/content/view/full/29570;2023/2024;3;82;4
https://www.vivoscuola.it/content/view/full/29570;2023/2024;4;69;4
https://www.vivoscuola.it/content/view/full/29570;2023/2024;5;102;5
https://www.vivoscuola.it/content/view/full/30016;2025/2026;0;238;0
https://www.vivoscuola.it/content/view/full/30016;2024/2025;0;226;0
https://www.vivoscuola.it/content/view/full/30016;2023/2024;0;230;0
https://www.vivoscuola.it/content/view/full/29571;2025/2026;1;25;2
https://www.vivoscuola.it/content/view/full/29571;2025/2026;2;19;1
https://www.vivoscuola.it/content/view/full/29571;2025/2026;3;24;1
https://www.vivoscuola.it/content/view/full/29571;2025/2026;4;26;2
https://www.vivoscuola.it/content/view/full/29571;2025/2026;5;23;1
https://www.vivoscuola.it/content/view/full/29571;2024/2025;1;19;1
https://www.vivoscuola.it/content/view/full/29571;2024/2025;2;22;1
https://www.vivoscuola.it/content/view/full/29571;2024/2025;3;26;1
https://www.vivoscuola.it/content/view/full/29571;2024/2025;4;23;1
https://www.vivoscuola.it/content/view/full/29571;2024/2025;5;28;2
https://www.vivoscuola.it/content/view/full/29571;2023/2024;1;23;1
https://www.vivoscuola.it/content/view/full/29571;2023/2024;2;25;1
https://www.vivoscuola.it/content/view/full/29571;2023/2024;3;24;1
https://www.vivoscuola.it/content/view/full/29571;2023/2024;4;28;2
https://www.vivoscuola.it/content/view/full/29571;2023/2024;5;33;2
https://www.vivoscuola.it/content/view/full/29950;2025/2026;0;26;0
https://www.vivoscuola.it/content/view/full/29950;2024/2025;0;34;0
https://www.vivoscuola.it/content/view/full/29950;2023/2024;0;37;0
https://www.vivoscuola.it/content/view/full/30106;2025/2026;0;84;0
https://www.vivoscuola.it/content/view/full/30106;2024/2025;0;79;0
https://www.vivoscuola.it/content/view/full/30106;2023/2024;0;73;0
https://www.vivoscuola.it/content/view/full/30182;2025/2026;0;134;0
https://www.vivoscuola.it/content/view/full/30182;2024/2025;0;130;0
https://www.vivoscuola.it/content/view/full/30182;2023/2024;0;135;0
https://www.vivoscuola.it/content/view/full/29572;2025/2026;1;85;4
https://www.vivoscuola.it/content/view/full/29572;2025/2026;2;119;6
https://www.vivoscuola.it/content/view/full/29572;2025/2026;3;100;5
https://www.vivoscuola.it/content/view/full/29572;2024/2025;1;117;6
https://www.vivoscuola.it/content/view/full/29572;2024/2025;2;101;5
https://www.vivoscuola.it/content/view/full/29572;2024/2025;3;111;5
https://www.vivoscuola.it/content/view/full/29572;2023/2024;1;100;5
https://www.vivoscuola.it/content/view/full/29572;2023/2024;2;109;5
https://www.vivoscuola.it/content/view/full/29572;2023/2024;3;117;5
https://www.vivoscuola.it/content/view/full/29816;2025/2026;1;83;4
https://www.vivoscuola.it/content/view/full/29816;2025/2026;2;90;5
https://www.vivoscuola.it/content/view/full/29816;2025/2026;3;92;4
https://www.vivoscuola.it/content/view/full/29816;2025/2026;4;63;3
https://www.vivoscuola.it/content/view/full/29816;2025/2026;5;78;5
https://www.vivoscuola.it/content/view/full/29816;2024/2025;1;95;5
https://www.vivoscuola.it/content/view/full/29816;2024/2025;2;106;5
https://www.vivoscuola.it/content/view/full/29816;2024/2025;3;70;3
https://www.vivoscuola.it/content/view/full/29816;2024/2025;4;82;4
https://www.vivoscuola.it/content/view/full/29816;2024/2025;5;57;3
https://www.vivoscuola.it/content/view/full/29816;2023/2024;1;114;6
https://www.vivoscuola.it/content/view/full/29816;2023/2024;2;77;4
https://www.vivoscuola.it/content/view/full/29816;2023/2024;3;84;4
https://www.vivoscuola.it/content/view/full/29816;2023/2024;4;61;3
https://www.vivoscuola.it/content/view/full/29816;2023/2024;5;62;4
https://www.vivoscuola.it/content/view/full/29817;2025/2026;1;122;6
https://www.vivoscuola.it/content/view/full/29817;2025/2026;2;111;6
https://www.vivoscuola.it/content/view/full/29817;2025/2026;3;130;7
https://www.vivoscuola.it/content/view/full/29817;2025/2026;4;139;8
https://www.vivoscuola.it/content/view/full/29817;2025/2026;5;122;9
https://www.vivoscuola.it/content/view/full/29817;2024/2025;1;125;6
https://www.vivoscuola.it/content/view/full/29817;2024/2025;2;127;6
https://www.vivoscuola.it/content/view/full/29817;2024/2025;3;151;8
https://www.vivoscuola.it/content/view/full/29817;2024/2025;4;129;7
https://www.vivoscuola.it/content/view/full/29817;2024/2025;5;113;7
https://www.vivoscuola.it/content/view/full/29817;2023/2024;1;130;6
https://www.vivoscuola.it/content/view/full/29817;2023/2024;2;139;7
https://www.vivoscuola.it/content/view/full/29817;2023/2024;3;161;8
https://www.vivoscuola.it/content/view/full/29817;2023/2024;4;123;7
https://www.vivoscuola.it/content/view/full/29817;2023/2024;5;117;7
https://www.vivoscuola.it/content/view/full/92008;2025/2026;0;19;0
https://www.vivoscuola.it/content/view/full/92008;2024/2025;0;23;0
https://www.vivoscuola.it/content/view/full/92008;2023/2024;0;17;0
https://www.vivoscuola.it/content/view/full/29984;2025/2026;0;58;0
https://www.vivoscuola.it/content/view/full/29984;2024/2025;0;57;0
https://www.vivoscuola.it/content/view/full/29984;2023/2024;0;65;0
https://www.vivoscuola.it/content/view/full/29819;2025/2026;1;53;3
https://www.vivoscuola.it/content/view/full/29819;2025/2026;2;45;3
https://www.vivoscuola.it/content/view/full/29819;2025/2026;3;40;3
https://www.vivoscuola.it/content/view/full/29819;2025/2026;4;37;3
https://www.vivoscuola.it/content/view/full/29819;2025/2026;5;44;3
https://www.vivoscuola.it/content/view/full/29819;2024/2025;1;47;3
https://www.vivoscuola.it/content/view/full/29819;2024/2025;2;44;3
https://www.vivoscuola.it/content/view/full/29819;2024/2025;3;38;3
https://www.vivoscuola.it/content/view/full/29819;2024/2025;4;45;3
https://www.vivoscuola.it/content/view/full/29819;2024/2025;5;44;3
https://www.vivoscuola.it/content/view/full/29819;2023/2024;1;46;3
https://www.vivoscuola.it/content/view/full/29819;2023/2024;2;41;3
https://www.vivoscuola.it/content/view/full/29819;2023/2024;3;45;3
https://www.vivoscuola.it/content/view/full/29819;2023/2024;4;45;3
https://www.vivoscuola.it/content/view/full/29819;2023/2024;5;43;3
https://www.vivoscuola.it/content/view/full/29686;2025/2026;1;53;3
https://www.vivoscuola.it/content/view/full/29686;2025/2026;2;42;2
https://www.vivoscuola.it/content/view/full/29686;2025/2026;3;56;3
https://www.vivoscuola.it/content/view/full/29686;2025/2026;4;45;2
https://www.vivoscuola.it/content/view/full/29686;2025/2026;5;37;2
https://www.vivoscuola.it/content/view/full/29686;2024/2025;1;38;2
https://www.vivoscuola.it/content/view/full/29686;2024/2025;2;58;3
https://www.vivoscuola.it/content/view/full/29686;2024/2025;3;45;2
https://www.vivoscuola.it/content/view/full/29686;2024/2025;4;36;2
https://www.vivoscuola.it/content/view/full/29686;2024/2025;5;47;3
https://www.vivoscuola.it/content/view/full/29686;2023/2024;1;60;3
https://www.vivoscuola.it/content/view/full/29686;2023/2024;2;43;2
https://www.vivoscuola.it/content/view/full/29686;2023/2024;3;33;2
https://www.vivoscuola.it/content/view/full/29686;2023/2024;4;50;3
https://www.vivoscuola.it/content/view/full/29686;2023/2024;5;49;3
https://www.vivoscuola.it/content/view/full/29687;2025/2026;2;15;1
https://www.vivoscuola.it/content/view/full/29687;2025/2026;3;14;1
https://www.vivoscuola.it/content/view/full/29687;2025/2026;4;18;1
https://www.vivoscuola.it/content/view/full/29687;2025/2026;5;20;1
https://www.vivoscuola.it/content/view/full/29687;2024/2025;1;18;1
https://www.vivoscuola.it/content/view/full/29687;2024/2025;2;16;1
https://www.vivoscuola.it/content/view/full/29687;2024/2025;3;18;1
https://www.vivoscuola.it/content/view/full/29687;2024/2025;4;20;1
https://www.vivoscuola.it/content/view/full/29687;2024/2025;5;29;2
https://www.vivoscuola.it/content/view/full/29687;2023/2024;1;17;1
https://www.vivoscuola.it/content/view/full/29687;2023/2024;2;18;1
https://www.vivoscuola.it/content/view/full/29687;2023/2024;3;20;1
https://www.vivoscuola.it/content/view/full/29687;2023/2024;4;29;2
https://www.vivoscuola.it/content/view/full/29687;2023/2024;5;23;1
https://www.vivoscuola.it/content/view/full/29690;2025/2026;1;114;6
https://www.vivoscuola.it/content/view/full/29690;2025/2026;2;127;6
https://www.vivoscuola.it/content/view/full/29690;2025/2026;3;136;6
https://www.vivoscuola.it/content/view/full/29690;2024/2025;1;126;6
https://www.vivoscuola.it/content/view/full/29690;2024/2025;2;133;6
https://www.vivoscuola.it/content/view/full/29690;2024/2025;3;135;6
https://www.vivoscuola.it/content/view/full/29690;2023/2024;1;132;6
https://www.vivoscuola.it/content/view/full/29690;2023/2024;2;136;6
https://www.vivoscuola.it/content/view/full/29690;2023/2024;3;139;7
https://www.vivoscuola.it/content/view/full/29688;2025/2026;1;50;3
https://www.vivoscuola.it/content/view/full/29688;2025/2026;2;39;2
https://www.vivoscuola.it/content/view/full/29688;2025/2026;3;57;3
https://www.vivoscuola.it/content/view/full/29688;2025/2026;4;42;2
https://www.vivoscuola.it/content/view/full/29688;2025/2026;5;40;2
https://www.vivoscuola.it/content/view/full/29688;2024/2025;1;41;2
https://www.vivoscuola.it/content/view/full/29688;2024/2025;2;59;3
https://www.vivoscuola.it/content/view/full/29688;2024/2025;3;43;2
https://www.vivoscuola.it/content/view/full/29688;2024/2025;4;42;2
https://www.vivoscuola.it/content/view/full/29688;2024/2025;5;30;2
https://www.vivoscuola.it/content/view/full/29688;2023/2024;1;57;3
https://www.vivoscuola.it/content/view/full/29688;2023/2024;2;42;2
https://www.vivoscuola.it/content/view/full/29688;2023/2024;3;41;2
https://www.vivoscuola.it/content/view/full/29688;2023/2024;4;28;2
https://www.vivoscuola.it/content/view/full/29688;2023/2024;5;45;2
https://www.vivoscuola.it/content/view/full/29689;2025/2026;1;39;2
https://www.vivoscuola.it/content/view/full/29689;2025/2026;2;25;2
https://www.vivoscuola.it/content/view/full/29689;2025/2026;3;35;2
https://www.vivoscuola.it/content/view/full/29689;2025/2026;4;27;2
https://www.vivoscuola.it/content/view/full/29689;2025/2026;5;37;2
https://www.vivoscuola.it/content/view/full/29689;2024/2025;1;29;2
https://www.vivoscuola.it/content/view/full/29689;2024/2025;2;34;2
https://www.vivoscuola.it/content/view/full/29689;2024/2025;3;27;2
https://www.vivoscuola.it/content/view/full/29689;2024/2025;4;38;2
https://www.vivoscuola.it/content/view/full/29689;2024/2025;5;22;1
https://www.vivoscuola.it/content/view/full/29689;2023/2024;1;34;2
https://www.vivoscuola.it/content/view/full/29689;2023/2024;2;26;2
https://www.vivoscuola.it/content/view/full/29689;2023/2024;3;40;2
https://www.vivoscuola.it/content/view/full/29689;2023/2024;4;21;1
https://www.vivoscuola.it/content/view/full/29689;2023/2024;5;25;2
https://www.vivoscuola.it/content/view/full/29519;2025/2026;1;5;1
https://www.vivoscuola.it/content/view/full/29519;2025/2026;2;6;1
https://www.vivoscuola.it/content/view/full/29519;2025/2026;3;3;1
https://www.vivoscuola.it/content/view/full/29519;2025/2026;4;3;1
https://www.vivoscuola.it/content/view/full/29519;2025/2026;5;7;1
https://www.vivoscuola.it/content/view/full/29519;2024/2025;1;6;1
https://www.vivoscuola.it/content/view/full/29519;2024/2025;2;3;1
https://www.vivoscuola.it/content/view/full/29519;2024/2025;3;3;1
https://www.vivoscuola.it/content/view/full/29519;2024/2025;4;7;1
https://www.vivoscuola.it/content/view/full/29519;2024/2025;5;2;1
https://www.vivoscuola.it/content/view/full/29519;2023/2024;1;3;1
https://www.vivoscuola.it/content/view/full/29519;2023/2024;2;4;1
https://www.vivoscuola.it/content/view/full/29519;2023/2024;3;7;1
https://www.vivoscuola.it/content/view/full/29519;2023/2024;4;2;1
https://www.vivoscuola.it/content/view/full/29519;2023/2024;5;3;1
https://www.vivoscuola.it/content/view/full/29522;2025/2026;1;89;4
https://www.vivoscuola.it/content/view/full/29522;2025/2026;2;93;5
https://www.vivoscuola.it/content/view/full/29522;2025/2026;3;120;5
https://www.vivoscuola.it/content/view/full/29522;2024/2025;1;95;5
https://www.vivoscuola.it/content/view/full/29522;2024/2025;2;121;5
https://www.vivoscuola.it/content/view/full/29522;2024/2025;3;86;4
https://www.vivoscuola.it/content/view/full/29522;2023/2024;1;116;5
https://www.vivoscuola.it/content/view/full/29522;2023/2024;2;86;4
https://www.vivoscuola.it/content/view/full/29522;2023/2024;3;87;4
https://www.vivoscuola.it/content/view/full/29521;2025/2026;1;10;1
https://www.vivoscuola.it/content/view/full/29521;2025/2026;2;7;1
https://www.vivoscuola.it/content/view/full/29521;2025/2026;3;6;1
https://www.vivoscuola.it/content/view/full/29521;2025/2026;4;8;1
https://www.vivoscuola.it/content/view/full/29521;2025/2026;5;11;1
https://www.vivoscuola.it/content/view/full/29521;2024/2025;1;7;1
https://www.vivoscuola.it/content/view/full/29521;2024/2025;2;5;1
https://www.vivoscuola.it/content/view/full/29521;2024/2025;3;8;1
https://www.vivoscuola.it/content/view/full/29521;2024/2025;4;11;1
https://www.vivoscuola.it/content/view/full/29521;2024/2025;5;13;1
https://www.vivoscuola.it/content/view/full/29521;2023/2024;1;5;1
https://www.vivoscuola.it/content/view/full/29521;2023/2024;2;8;1
https://www.vivoscuola.it/content/view/full/29521;2023/2024;3;10;1
https://www.vivoscuola.it/content/view/full/29521;2023/2024;4;13;1
https://www.vivoscuola.it/content/view/full/29521;2023/2024;5;11;1
https://www.vivoscuola.it/content/view/full/29520;2025/2026;1;62;3
https://www.vivoscuola.it/content/view/full/29520;2025/2026;2;71;3
https://www.vivoscuola.it/content/view/full/29520;2025/2026;3;63;3
https://www.vivoscuola.it/content/view/full/29520;2025/2026;4;71;4
https://www.vivoscuola.it/content/view/full/29520;2025/2026;5;57;3
https://www.vivoscuola.it/content/view/full/29520;2024/2025;1;71;3
https://www.vivoscuola.it/content/view/full/29520;2024/2025;2;63;3
https://www.vivoscuola.it/content/view/full/29520;2024/2025;3;71;4
https://www.vivoscuola.it/content/view/full/29520;2024/2025;4;57;3
https://www.vivoscuola.it/content/view/full/29520;2024/2025;5;72;3
https://www.vivoscuola.it/content/view/full/29520;2023/2024;1;60;3
https://www.vivoscuola.it/content/view/full/29520;2023/2024;2;73;4
https://www.vivoscuola.it/content/view/full/29520;2023/2024;3;58;3
https://www.vivoscuola.it/content/view/full/29520;2023/2024;4;72;3
https://www.vivoscuola.it/content/view/full/29520;2023/2024;5;84;4
https://www.vivoscuola.it/content/view/full/29871;2025/2026;1;51;2
https://www.vivoscuola.it/content/view/full/29871;2025/2026;2;40;2
https://www.vivoscuola.it/content/view/full/29871;2025/2026;3;39;2
https://www.vivoscuola.it/content/view/full/29871;2025/2026;4;56;3
https://www.vivoscuola.it/content/view/full/29871;2025/2026;5;27;2
https://www.vivoscuola.it/content/view/full/29871;2024/2025;1;46;2
https://www.vivoscuola.it/content/view/full/29871;2024/2025;2;40;2
https://www.vivoscuola.it/content/view/full/29871;2024/2025;3;61;3
https://www.vivoscuola.it/content/view/full/29871;2024/2025;4;30;2
https://www.vivoscuola.it/content/view/full/29871;2024/2025;5;47;2
https://www.vivoscuola.it/content/view/full/29871;2023/2024;1;45;2
https://www.vivoscuola.it/content/view/full/29871;2023/2024;2;61;3
https://www.vivoscuola.it/content/view/full/29871;2023/2024;3;27;2
https://www.vivoscuola.it/content/view/full/29871;2023/2024;4;45;2
https://www.vivoscuola.it/content/view/full/29871;2023/2024;5;43;2
https://www.vivoscuola.it/content/view/full/29873;2025/2026;1;10;1
https://www.vivoscuola.it/content/view/full/29873;2025/2026;2;19;1
https://www.vivoscuola.it/content/view/full/29873;2025/2026;3;13;1
https://www.vivoscuola.it/content/view/full/29873;2025/2026;5;7;1
