vivoscuola school link;academic year;school year;admission rate
https://www.vivoscuola.it/content/view/full/29849;2024/2025;2;50.0
https://www.vivoscuola.it/content/view/full/29849;2024/2025;3;23.076923076923077
https://www.vivoscuola.it/content/view/full/29849;2024/2025;4;44.44444444444444
https://www.vivoscuola.it/content/view/full/29849;2024/2025;5;82.35294117647058
https://www.vivoscuola.it/content/view/full/29850;2022/2023;1;77.38095238095238
https://www.vivoscuola.it/content/view/full/29850;2022/2023;2;91.8918918918919
https://www.vivoscuola.it/content/view/full/29850;2022/2023;3;91.17647058823529
https://www.vivoscuola.it/content/view/full/29850;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29850;2022/2023;5;95.55555555555556
https://www.vivoscuola.it/content/view/full/29850;2023/2024;1;72.72727272727273
https://www.vivoscuola.it/content/view/full/29850;2023/2024;2;89.83050847457628
https://www.vivoscuola.it/content/view/full/29850;2023/2024;3;75.80645161290323
https://www.vivoscuola.it/content/view/full/29850;2023/2024;4;96.66666666666667
https://www.vivoscuola.it/content/view/full/29850;2023/2024;5;88.88888888888889
https://www.vivoscuola.it/content/view/full/29850;2024/2025;1;76.36363636363637
https://www.vivoscuola.it/content/view/full/29850;2024/2025;2;95.65217391304348
https://www.vivoscuola.it/content/view/full/29850;2024/2025;3;77.77777777777779
https://www.vivoscuola.it/content/view/full/29850;2024/2025;4;95.83333333333334
https://www.vivoscuola.it/content/view/full/29850;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29433;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29433;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29433;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29433;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29433;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29433;2023/2024;1;88.88888888888889
https://www.vivoscuola.it/content/view/full/29433;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29433;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29433;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29433;2023/2024;5;92.3076923076923
https://www.vivoscuola.it/content/view/full/29433;2024/2025;1;92.3076923076923
https://www.vivoscuola.it/content/view/full/29433;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29433;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29433;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29433;2024/2025;5;94.73684210526315
https://www.vivoscuola.it/content/view/full/29434;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29434;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29434;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29434;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29434;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29434;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29434;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29434;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29434;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29434;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29434;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29434;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29434;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29434;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29434;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29436;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29436;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29436;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29436;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29436;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29436;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29436;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29436;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29436;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29436;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29436;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29436;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29436;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29436;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29436;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29435;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29435;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29435;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29435;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29435;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29435;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29435;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29435;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29435;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29435;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29435;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29435;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29435;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29435;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29435;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29438;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29438;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29438;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29438;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29438;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29438;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29438;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29438;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29438;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29438;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29438;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29438;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29438;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29438;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29438;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29439;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29439;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29439;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29439;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29439;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29439;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29439;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29439;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29439;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29503;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29503;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29503;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29503;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29503;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29503;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29503;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29503;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29503;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29503;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29503;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29503;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29503;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29503;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29503;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29504;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29504;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29504;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29504;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29504;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29504;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29504;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29504;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29504;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29504;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29504;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29504;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29504;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29504;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29504;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29505;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29505;2022/2023;2;92.3076923076923
https://www.vivoscuola.it/content/view/full/29505;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29505;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29505;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29505;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29505;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29505;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29505;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29505;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29505;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29505;2024/2025;2;91.66666666666666
https://www.vivoscuola.it/content/view/full/29505;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29505;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29505;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29507;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29507;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29507;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29507;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29507;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29507;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29507;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29507;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29507;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29507;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29507;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29507;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29507;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29507;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29507;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29506;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29506;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29506;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29506;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29506;2022/2023;5;90.9090909090909
https://www.vivoscuola.it/content/view/full/29506;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29506;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29506;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29506;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29506;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29506;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29506;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29506;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29506;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29506;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29508;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29508;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29508;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29508;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29508;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29508;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29508;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29508;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29508;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29508;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29508;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29508;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29508;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29508;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29508;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29509;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29509;2022/2023;2;96.72131147540983
https://www.vivoscuola.it/content/view/full/29509;2022/2023;3;98.0392156862745
https://www.vivoscuola.it/content/view/full/29509;2023/2024;1;96.07843137254902
https://www.vivoscuola.it/content/view/full/29509;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29509;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29509;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29509;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29509;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/65578;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/65578;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/65578;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/65578;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/65578;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/65578;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/65578;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/65578;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/65578;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/65578;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/65578;2024/2025;1;90.0
https://www.vivoscuola.it/content/view/full/65578;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/65578;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/65578;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/65578;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29510;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29510;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29510;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29510;2023/2024;1;97.67441860465115
https://www.vivoscuola.it/content/view/full/29510;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29510;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29510;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29510;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29510;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29545;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29545;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29545;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29545;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29545;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29545;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29545;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29545;2024/2025;2;95.23809523809523
https://www.vivoscuola.it/content/view/full/29545;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29543;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29543;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29543;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29543;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29543;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29543;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29543;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29543;2023/2024;3;100.0
